name,winery,year,rating,num_ratings,price,type,region
Galpin Peak Pinot Noir 2018,Bouchard Finlayson,2018,4.1,140,34.95,Red,Hemel-en-Aarde Valley
Shavkapito 2017,Mukhrani,2017,4.4,140,16.9,Red,Kakheti
Hill of Grace 2008,Henschke,2008,4.5,140,650.0,Red,Eden Valley
Fleurie Hospice de Belleville 2015,Joseph Drouhin,2015,3.6,140,14.53,Red,Fleurie
Cabernet Sauvignon 2016,Gnarly Head,2016,3.6,1400,12.1,Red,California
Morgon 2018,Domaine Mathieu & Camille Lapierre,2018,4.1,1401,21.9,Red,Morgon
Joven Roble Tinto 2018,Pago de Los Capellanes,2018,4.1,1404,14.9,Red,Ribera del Duero
Haut-Médoc (Grand Cru Classé) 2011,Château La Tour Carnet,2011,3.9,1407,44.96,Red,Haut-Médoc
Margaux (Grand Cru Classé) 2004,Château Giscours,2004,4.2,1409,70.19,Red,Margaux
Saint-Julien (Grand Cru Classé) 2006,Château Léoville Barton,2006,4.2,1409,89.0,Red,Saint-Julien
Spätburgunder 2015,A. Christmann,2015,3.7,141,16.95,Red,Pfalz
Alto 2013,Alta Vista,2013,4.3,141,54.0,Red,Mendoza
Nuits-Saint-Georges 2014,Bouchard Père & Fils,2014,3.8,141,41.72,Red,Nuits-Saint-Georges
Cocciapazza Montepulciano d'Abruzzo 2016,Torre dei Beati,2016,4.1,141,29.35,Red,Montepulciano d'Abruzzo
Alentejano Reserva Tinto 2016,Terra d'Alter,2016,4.1,141,8.45,Red,Alentejano
Bricco della Bigotta Barbera d'Asti 2015,Braida,2015,4.2,141,49.9,Red,Barbera d'Asti
Sassella Valtellina Superiore 2009,Aldo Rainoldi,2009,3.5,141,12.51,Red,Valtellina Superiore
Reserva 2014,Rioja Vega,2014,3.7,141,11.45,Red,Rioja
Pomerol 2014,Château Bourgneuf (Vieux Château Bourgneuf),2014,3.8,141,42.89,Red,Pomerol
Les P’tits Galets Rouge 2015,Rocca Maura,2015,3.4,141,4.83,Red,Gard
Barolo 2010,Aurelio Settimo,2010,3.9,141,39.19,Red,Barolo
Barolo Bricco Rocche 2013,Ceretto,2013,4.0,141,193.03,Red,Barolo
Saint-Julien (Grand Cru Classé) 2009,Château Branaire-Ducru,2009,4.2,1410,86.18,Red,Saint-Julien
Prado Enea Gran Reserva 2011,Muga,2011,4.3,1411,53.51,Red,Rioja
CrossBarn Cabernet Sauvignon 2014,Paul Hobbs,2014,4.2,1413,75.69,Red,Napa Valley
Appassite Negroamaro - Primitivo 2018,Luna Argenta,2018,4.2,1413,9.66,Red,Puglia
Chianti Classico 2016,Fontodi,2016,3.9,1414,21.24,Red,Chianti Classico
60 Sessantanni Old Vines Primitivo di Manduria 2015,San Marzano,2015,4.5,14148,30.95,Red,Primitivo di Manduria
Evenstad Reserve Pinot Noir 2014,Domaine Serene,2014,4.4,1417,89.0,Red,Willamette Valley
Mandus Primitivo di Manduria 2017,Pietra Pura,2017,4.1,1418,11.95,Red,Primitivo di Manduria
Chaminé Tinto 2018,Cortes de Cima,2018,3.8,1418,9.16,Red,Alentejano
Estate Tannat - Merlot (Varietales) 2016,Bodega Garzón,2016,3.5,142,14.29,Red,San José
Pinot Noir 2014,Domaine Anderson,2014,4.0,142,57.42,Red,Anderson Valley
Chianti Pontormo 2017,Castelli del Grevepesa,2017,3.4,142,6.45,Red,Chianti
Ai Suma Barbera d'Asti 2016,Braida,2016,4.4,142,68.65,Red,Barbera d'Asti
Principe Spinelli 2018,Tenuta Iuzzolini,2018,3.9,142,9.65,Red,Calabria
Il Torrino 2015,Poggio Alla Sala,2015,3.7,142,8.37,Red,Toscana
Baga ao Sol Unoaked 2015,Fitapreta,2015,4.2,142,21.45,Red,Alentejano
Haut-Médoc (Grand Cru Classé) 2016,Château de Camensac,2016,3.8,142,56.6,Red,Haut-Médoc
Bruno Rosso 2016,Bulgarini,2016,3.9,142,9.9,Red,Lugana
Amaranta Montepulciano d'Abruzzo 2017,Tenuta Ulisse,2017,4.2,142,17.81,Red,Montepulciano d'Abruzzo
Flor de Primavera Peraj Ha'abib 2013,Capçanes,2013,3.9,142,58.39,Red,Montsant
Contraste Tinto 2016,Conceito,2016,3.6,142,9.9,Red,Douro
Saint-Estèphe 2016,Château Sérilhan,2016,3.9,142,18.95,Red,Saint-Estèphe
Saint-Émilion Grand Cru 2016,Château La Couronne,2016,4.1,142,22.5,Red,Saint-Émilion Grand Cru
Grand Vin Minervois La Livinière 2016,L'Ostal Cazes,2016,3.9,142,18.99,Red,Minervois La Livinière
Juliénas Pur Ju... 2018,Les Bertrand,2018,4.2,142,20.37,Red,Juliénas
Shiraz 2018,Soldiers Block,2018,3.5,142,9.29,Red,McLaren Vale
Bordeaux (Merlot - Cabernet Sauvignon) 2014,Château La Freynelle,2014,3.4,142,9.45,Red,Bordeaux
Primitivo - Merlot Zolla 2018,Vigneti del Salento,2018,3.9,142,7.26,Red,Puglia
Valpolicella Ripasso Classico Superiore 2016,Le Ragose,2016,4.0,142,19.4,Red,Valpolicella Ripasso
Art de Vivre Rouge 2015,Gérard Bertrand,2015,3.8,142,15.95,Red,Languedoc
Almiréz 2015,Teso La Monja,2015,3.9,1420,15.9,Red,Toro
Próximo Rioja 2016,Marqués de Riscal,2016,3.7,1423,7.27,Red,Rioja
Côte-Rôtie Brune & Blonde de Guigal 2009,E. Guigal,2009,4.1,1423,92.0,Red,Côte-Rôtie
Brunello di Montalcino 2012,Biondi-Santi,2012,4.5,1424,139.4,Red,Brunello di Montalcino
Insigne Carmenère 2017,Carmen,2017,3.7,1426,8.49,Red,Rapel Valley
Tinto 2015,Bodegas San Román,2015,4.3,1427,32.5,Red,Toro
Haut-Médoc 2007,Château Sociando-Mallet,2007,3.9,1429,43.87,Red,Haut-Médoc
Montsant Besllum 2012,Malondro,2012,3.6,143,9.95,Red,Montsant
Aglianico Del Vulture Piano Del Cerro 2017,Vigneti del Vulture,2017,4.1,143,13.9,Red,Aglianico del Vulture
Rosso di Montalcino 2017,Poggio Antico,2017,4.0,143,23.73,Red,Rosso di Montalcino
Bordeaux Rouge 2016,Château Pierrousselle,2016,3.7,143,5.74,Red,Bordeaux
Garnacha Tinta 2018,La Picossa,2018,3.3,143,9.15,Red,Terra Alta
Inedito 2016,Terre del Marchesato,2016,3.7,143,12.56,Red,Toscana
Croix de Beaucaillou Saint-Julien 2016,Château Ducru-Beaucaillou,2016,4.1,143,52.95,Red,Saint-Julien
Barbaresco 2008,Casetta,2008,4.0,143,26.5,Red,Barbaresco
Janus Gran Reserva 1995,Tinto Pesquera,1995,4.3,143,145.19,Red,Ribera del Duero
Mantsch Lagrein Riserva 2016,Colterenzio (Schreckbichl),2016,3.7,143,19.01,Red,Trentino-Alto Adige
Vina Imas Gold Edition Gran Reserva 2012,Baron de Ley,2012,4.3,143,21.99,Red,Rioja
Synera Tinto 2018,Ramón Roqueta,2018,3.0,143,6.5,Red,Catalunya
De Garage Rioja 2015,Baigorri,2015,4.1,143,37.82,Red,Rioja
Les Challeys Saint-Joseph 2018,Delas,2018,3.7,143,25.02,Red,Saint-Joseph
Barbera d’Alba Vigna Martina 2017,Elio Grasso,2017,4.0,143,31.45,Red,Barbera d'Alba
Brunello di Montalcino Vigneto Manachiara 2010,Tenute Silvio Nardi,2010,4.2,143,77.55,Red,Brunello di Montalcino
Pruno Sangiovese Riserva 2012,Drei Donà - Tenuta La Palazza,2012,4.0,143,29.13,Red,Romagna
Aigle Les Murailles Rouge 2018,Henri Badoux,2018,3.7,143,27.75,Red,Aigle
Les Terrasses Velles Vinyes Priorat 2011,Álvaro Palacios,2011,4.1,1433,70.18,Red,Priorat
Montebruna Barbera d'Asti 2016,Braida,2016,3.8,1434,15.5,Red,Barbera d'Asti
Brunello di Montalcino 2011,Ciacci Piccolomini d'Aragona,2011,4.2,1436,34.44,Red,Brunello di Montalcino
Saint-Estèphe 2010,Château Phélan Ségur,2010,4.1,1437,58.39,Red,Saint-Estèphe
Castillon - Côtes de Bordeaux 2005,Clos Puy Arnaud,2005,4.1,144,32.95,Red,Castillon - Côtes de Bordeaux
Brunello di Montalcino 2012,Le Macioche,2012,4.1,144,56.76,Red,Brunello di Montalcino
Ars Nova 2010,Bodega Tandem,2010,3.6,144,11.89,Red,Navarra
Giusto di Notri Toscana 2017,Tua Rita,2017,4.2,144,58.39,Red,Toscana
In Violas Merlot 2012,Poliziano,2012,3.9,144,16.53,Red,Cortona
Vineyards Merlot 2019,Trapiche,2019,3.5,144,5.25,Red,Mendoza
Rubeno Lagrein 2018,Andrian,2018,3.8,144,11.5,Red,Südtirol - Alto Adige
Pomerol 2003,Château Clinet,2003,4.2,144,128.9,Red,Pomerol
Château Pimorin Haut-Médoc 2010,Château Fontesteau,2010,3.7,144,13.26,Red,Haut-Médoc
Pinot Noir 2016,Weingut Bründlmayer,2016,3.9,144,27.15,Red,Niederösterreich
Estate Carmenère 2017,De Martino,2017,3.3,144,7.53,Red,Maipo Valley
Lignum Penedès 2017,Albet i Noya,2017,3.8,144,10.6,Red,Penedès
Aires Montepulciano d'Abruzzo 2017,Fosso Corno,2017,3.7,144,5.95,Red,Montepulciano d'Abruzzo
Pinotage 2017,Simonsig,2017,3.9,144,8.57,Red,Stellenbosch
Shiraz 2017,Zonnebloem,2017,3.7,144,8.29,Red,Stellenbosch
Bandol Rouge 2015,Domaine de la Bégude,2015,3.9,144,29.9,Red,Bandol
Ripasso Valpolicella Classico Superiore 2016,Biscardo,2016,3.9,144,11.9,Red,Valpolicella Ripasso Classico
Barolo Villero 2014,Giacomo Fenocchio,2014,4.1,144,39.9,Red,Barolo
Moulis-en-Médoc 2014,Château Duplessis,2014,3.6,144,15.25,Red,Moulis-en-Médoc
Christine 2013,Buitenverwachting,2013,4.1,144,23.89,Red,Constantia
Ebbio Nebbiolo Langhe 2017,Fontanafredda,2017,3.6,1440,14.79,Red,Langhe
Tenuta Nuova Brunello di Montalcino 2013,Casanova di Neri,2013,4.5,1443,77.5,Red,Brunello di Montalcino
Cabernet Sauvignon (Cabernet Franc - Syrah) 2015,Trio,2015,3.6,1448,11.47,Red,Rapel Valley
Sangiovese Toscana 2018,Caparzo,2018,3.8,1448,6.3,Red,Toscana
Saint-Emilion Grand Cru 2016,Château Fleur de Lisse,2016,3.9,145,37.04,Red,Saint-Émilion Grand Cru
Montepulciano d'Abruzzo 2018,Caleo,2018,3.4,145,5.49,Red,Montepulciano d'Abruzzo
Orphan Bank Shiraz 2016,Langmeil,2016,4.3,145,37.98,Red,Barossa
Negru de Purcari 2017,Château Purcari,2017,4.4,145,29.98,Red,South Eastern
Signatures Single Vineyard Collection Cabernet Franc 2015,Doolhof Wine Estate,2015,4.1,145,17.6,Red,Wellington
Boğazkere - Öküzgözü 2017,Suvla,2017,3.6,145,11.5,Red,Thrace
Primitivo 2018,A Mano,2018,3.6,145,6.99,Red,Puglia
Selección Finca el Grajo Viejo 2015,Protos,2015,4.4,145,54.95,Red,Ribera del Duero
Cannonau 2018,Olianas,2018,3.8,145,10.5,Red,Sardegna
Beyer Ranch Zinfandel 2016,Wente,2016,3.9,145,11.48,Red,Livermore Valley
Red 2015,Porseleinberg,2015,4.1,145,58.39,Red,Swartland
Majuelos de Callejo 2006,Callejo,2006,3.8,145,29.15,Red,Ribera del Duero
Meifort 2017,Buitenverwachting,2017,3.9,145,8.9,Red,Constantia
Moulin des Costes Bandol Rouge 2015,Domaines Bunan,2015,3.9,145,24.9,Red,Bandol
Bordeaux 2017,Château Bel Air La Perriere,2017,3.6,145,8.21,Red,Bordeaux
Alentejano Moon Harvested 2018,Herdade dos Grous,2018,4.3,145,26.9,Red,Alentejano
Copa Santa La Méjanelle 2014,Clavel,2014,3.8,145,17.9,Red,Languedoc
Brunello di Montalcino Montosoli 2014,Altesino,2014,4.4,145,68.65,Red,Brunello di Montalcino
Tiara 2013,Simonsig,2013,4.2,145,20.89,Red,Stellenbosch
5TA Generacion Gran Reserva Cabernet Sauvignon 2013,Goyenechea,2013,3.5,145,16.29,Red,San Rafael
La Quintanilla 2012,Baigorri,2012,3.8,145,35.09,Red,Rioja
Barolo 2013,Borgogno,2013,3.9,1453,38.8,Red,Barolo
La Grola 2014,Allegrini,2014,3.9,1454,18.42,Red,Verona
Fonterutoli Chianti Classico 2017,Mazzei,2017,3.8,1454,17.53,Red,Chianti Classico
Barolo 2015,Giacosa Fratelli,2015,3.9,1458,24.19,Red,Barolo
The Barossan Shiraz 2016,Peter Lehmann,2016,3.8,1458,17.18,Red,Barossa Valley
Jenkins Ranch Pinot Noir 2014,Patz & Hall,2014,4.2,146,89.0,Red,Sonoma Coast
Reserva Merlot 2018,MontGras,2018,3.3,146,11.19,Red,Colchagua Valley
Twins Red Blend (Malbec - Cabernet Sauvignon) 2018,Montes,2018,3.8,146,8.64,Red,Colchagua Valley
Prugnanello Rosso di Montepulciano 2015,Lunadoro,2015,3.9,146,10.67,Red,Rosso di Montepulciano
Ventale Valpolicella Superiore 2016,Santi,2016,3.7,146,9.9,Red,Valpolicella
Pieve Santa Restituta Sugarille Brunello di Montalcino 2013,Gaja,2013,4.5,146,149.0,Red,Brunello di Montalcino
Valpolicella Superiore 2018,Zenato,2018,3.9,146,9.75,Red,Valpolicella
Villa Blanche Marselan 2017,Calmel & Joseph,2017,3.9,146,6.77,Red,Pays d'Oc
Bolgheri Rosso 2018,Le Macchiole,2018,4.0,146,21.24,Red,Bolgheri
Organic Shiraz 2017,Farm Hand,2017,3.8,146,7.69,Red,South Australia
Bramare Marchiori Vineyard Malbec 2017,Viña Cobos,2017,4.6,146,74.99,Red,Mendoza
Les Terrasses de Saint Christophe Saint-Émilion Grand Cru 2016,Château Tour Saint-Christophe,2016,4.0,146,18.5,Red,Saint-Émilion Grand Cru
Fetească Neagră 2017,La Cetate,2017,3.8,146,13.5,Red,Dealurile Olteniei
Añares Crianza Rioja 2017,Bodegas Olarra,2017,3.6,146,5.79,Red,Rioja
Za Inspiraciju Vrhunsko Plavac Mali Barrique 2015,Stina,2015,4.0,146,18.9,Red,Srednja I Juzna Dalmacija
Sfursat di Valtellina 2014,Aldo Rainoldi,2014,4.1,146,29.05,Red,Sforzato della Valtellina
Poggio alle Mura Brunello di Montalcino Riserva 2010,Banfi,2010,4.2,146,73.62,Red,Brunello di Montalcino
Lote D Syrah 2015,Polkura,2015,3.9,146,19.3,Red,Colchagua Valley
Ultra Malbec 2017,Kaiken,2017,4.0,146,16.09,Red,Mendoza
Cabernet Sauvignon 2017,Lanzerac,2017,4.0,146,12.5,Red,Stellenbosch
Roccardo Langhe Nebbiolo 2017,Rocche Costamagna,2017,4.0,146,14.9,Red,Langhe
Reserva Tannat 2014,Don Guerino,2014,3.5,146,13.6,Red,Serra Gaúcha
Vineyard Selection Shiraz 2017,Kleine Zalze,2017,4.0,146,14.9,Red,Stellenbosch
Pessac-Léognan (Grand Cru Classé de Graves) 1999,Château de Fieuzal,1999,3.9,146,51.23,Red,Pessac-Léognan
Medalla Real (Gran Reserva) Cabernet Sauvignon 2016,Santa Rita,2016,3.6,1461,13.15,Red,Maipo Valley
Margaux (Grand Cru Classé) 2005,Château Lascombes,2005,4.4,1464,127.95,Red,Margaux
Prazo de Roriz Douro 2016,Prats & Symington (P+S),2016,3.9,1467,9.5,Red,Douro
The Octavius Old Vine Shiraz 2013,Yalumba,2013,4.2,147,117.2,Red,Barossa Valley
Killerman's Run Shiraz - Grenache 2010,Kilikanoon,2010,3.7,147,14.8,Red,Clare Valley
Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro 2012,Ciacci Piccolomini d'Aragona,2012,4.5,147,116.0,Red,Brunello di Montalcino
Amstramgram L'Epicurius 2018,Calmel & Joseph,2018,3.8,147,7.75,Red,Pays d'Oc
Pessac-Léognan (Grand Cru Classé de Graves) 2016,Château Bouscaut,2016,4.0,147,48.79,Red,Pessac-Léognan
Angelin Langhe Nebbiolo 2018,Negro Angelo,2018,3.7,147,12.9,Red,Langhe
Cuvée Frangin Red 2014,Betz Family Winery,2014,4.1,147,42.09,Red,Columbia Valley
Saint-Julien (Grand Cru Classé) 2015,Château Ducru-Beaucaillou,2015,4.6,147,192.56,Red,Saint-Julien
Pagodes de Cos 2015,Cos d'Estournel,2015,4.1,147,56.54,Red,Saint-Estèphe
Saint-Émilion Grand Cru 2015,Château Lalande de Gravet,2015,3.9,147,30.65,Red,Saint-Émilion Grand Cru
Cabernet Sauvignon 2016,Ravanal,2016,3.1,147,6.95,Red,Colchagua Valley
Chai Mas Rouge 2017,Paul Mas,2017,3.6,147,7.19,Red,Pays d'Oc
Da'Divas Pinot Noir 2010,Lidio Carraro,2010,3.2,147,14.5,Red,Encruzilhada do Sul
Montagne Saint-Émilion 2016,Vieux Château Palon,2016,4.0,147,27.29,Red,Montagne-Saint-Émilion
Veneto Alzero Cabernet 2004,Quintarelli Giuseppe,2004,4.6,147,383.15,Red,Veneto
La Chapelle de La Mission Haut-Brion Pessac-Léognan 2015,Château La Mission Haut-Brion,2015,4.3,147,136.24,Red,Pessac-Léognan
Ribera del Duero Roble 2018,Vega Real,2018,3.6,147,12.7,Red,Ribera del Duero
Gorú 2018,EGO,2018,3.8,1470,6.9,Red,Jumilla
Pauillac (Grand Cru Classé) 2005,Château Pontet-Canet,2005,4.5,1473,199.95,Red,Pauillac
Nero d'Avola 2018,Cusumano,2018,3.8,1475,8.5,Red,Terre Siciliane
Côte-Rôtie Brune & Blonde de Guigal 2015,E. Guigal,2015,4.2,1476,43.77,Red,Côte-Rôtie
The Blend 2015,Primus,2015,3.8,1479,13.95,Red,Colchagua Valley
Saint-Julien (Grand Cru Classé) 2014,Château Léoville Las Cases,2014,4.4,148,174.49,Red,Saint-Julien
Grézan Faugères Rouge 2016,Famille Cros Pujol,2016,3.6,148,9.95,Red,Faugères
Inedito 2018,Terre del Marchesato,2018,3.8,148,13.5,Red,Toscana
Finca La Emperatriz Reserva 2014,Finca La Emperatriz,2014,3.9,148,16.9,Red,Rioja Alta
Old Vine Zinfandel 2018,Red Fire,2018,3.5,148,7.75,Red,Puglia
Conde de Valdemar Gran Reserva 2011,Bodegas Valdemar,2011,3.9,148,19.98,Red,Rioja
1 Uno Primitivo di Manduria Riserva 2016,Masseria La Volpe,2016,4.3,148,14.18,Red,Primitivo di Manduria
Gemola 2013,Vignalta,2013,4.1,148,31.19,Red,Colli Euganei
Pieve Santa Restituta Rennina Brunello di Montalcino 2013,Gaja,2013,4.5,148,129.0,Red,Brunello di Montalcino
5 Finques (Fincas) Reserva 2016,Castillo Perelada,2016,4.0,148,13.85,Red,Empordà
Pinot Noir 2015,Main Divide,2015,3.8,148,21.5,Red,Waipara
Bolgheri Superiore 2015,Campo alle Comete,2015,4.3,148,43.77,Red,Bolgheri Superiore
Saint-Estèphe 2005,Château Petit Bocq,2005,4.0,148,39.95,Red,Saint-Estèphe
Dolcetto d'Alba 2018,Cordero di Montezemolo,2018,3.9,148,14.54,Red,Dolcetto d'Alba
Les Terrasses Velles Vinyes Priorat 2016,Álvaro Palacios,2016,4.2,1482,28.71,Red,Priorat
Brunello di Montalcino 2014,Casanova di Neri,2014,4.4,1483,44.52,Red,Brunello di Montalcino
Crozes-Hermitage Les Meysonniers 2017,M. Chapoutier,2017,3.9,1486,22.22,Red,Crozes-Hermitage
Valpolicella 2017,Tommasi,2017,3.5,1487,9.16,Red,Valpolicella
Tenuta Nuova Brunello di Montalcino 2011,Casanova di Neri,2011,4.4,1488,75.18,Red,Brunello di Montalcino
Single Vineyard Tempranillo 2016,Volver,2016,4.0,1489,15.7,Red,La Mancha
Single Vineyard Release St. Andrews Cabernet Sauvignon 2016,Taylors / Wakefield,2016,4.0,149,21.82,Red,Clare Valley
Crianza 2016,Tarón,2016,3.6,149,8.99,Red,Rioja Alta
Saint-Émilion Grand Cru (Grand Cru Classé) 2007,Château Destieux,2007,3.9,149,53.92,Red,Saint-Émilion Grand Cru
Vosne-Romanée 2014,Domaine Arnoux-Lachaux,2014,4.0,149,91.77,Red,Vosne-Romanée
Gevrey-Chambertin Vieilles Vignes 2016,Frédéric Magnien,2016,4.1,149,46.79,Red,Gevrey-Chambertin
Lalande-de-Pomerol 2016,Château de Bel-Air,2016,3.9,149,29.15,Red,Lalande-de-Pomerol
Pinotage 2018,Zonnebloem,2018,3.7,149,8.29,Red,Stellenbosch
Brunello di Montalcino Riserva 2010,Poggio di Sotto,2010,4.7,149,270.63,Red,Brunello di Montalcino
Pino Doncel Vintage 2014,Bleda,2014,3.6,149,5.99,Red,Jumilla
Ses Nines Selecció 07/9 2016,Tianna Negre,2016,4.0,149,19.99,Red,Binissalem-Mallorca
Valley Oaks Cabernet Sauvignon 2018,Fetzer,2018,3.7,149,8.53,Red,California
Pomerol 2005,Château Le Gay,2005,4.5,149,189.95,Red,Pomerol
Sorì Tildìn (Barbaresco) Langhe 2013,Gaja,2013,4.5,149,450.0,Red,Langhe
Toscana Rosso 2018,Altesino,2018,3.9,149,11.0,Red,Toscana
Lagrein 2017,Alois Lageder,2017,3.6,149,13.4,Red,Südtirol - Alto Adige
Lu Rappaio Primitivo di Manduria 2017,Masca del Tacco,2017,4.2,1490,11.95,Red,Primitivo di Manduria
Riscal Tempranillo 2017,Marqués de Riscal,2017,3.4,1491,7.45,Red,Castilla y León
Albe Barolo 2015,G.D. Vajra,2015,3.9,1494,50.67,Red,Barolo
Châteauneuf-du-Pape 2009,Château de Beaucastel,2009,4.4,1497,95.53,Red,Châteauneuf-du-Pape
Domaine de Valmoissine Pinot Noir 2016,Louis Latour,2016,3.8,1498,11.89,Red,Var
Chianti Classico 2016,Casaloste,2016,3.8,150,16.95,Red,Chianti Classico
Tenuta Sant'Alfonso Chianti Classico 2017,Rocca delle Macìe,2017,3.8,150,13.55,Red,Chianti Classico
Anté Barbera d'Asti Superiore 2017,Tenimenti Ca'Bianca,2017,3.8,150,6.95,Red,Barbera d'Asti
Via Edetana Tinto 2017,Edetària,2017,3.9,150,13.15,Red,Terra Alta
Toscana Brunito 2018,Cantina di Montalcino,2018,3.7,150,8.9,Red,Toscana
Le Lucére Brunello di Montalcino 2011,San Filippo,2011,4.2,150,48.45,Red,Brunello di Montalcino
Paso a Paso Tempranillo 2018,Volver,2018,3.6,150,6.97,Red,Castilla
Collectors Reserve The Promenade Pinotage 2017,Durbanville Hills,2017,4.2,150,19.99,Red,Cape Town
Brunello di Montalcino Vigneto Manachiara 2012,Tenute Silvio Nardi,2012,4.2,150,91.25,Red,Brunello di Montalcino
J² Gau-Odernheimer Spätburgunder 2017,Becker Landgraf,2017,4.0,150,12.19,Red,Rheinhessen
Corbières 2016,Château d’Aussières,2016,3.8,150,25.16,Red,Corbières
Givry 1er Cru Clos du 'Cellier Aux Moines' 2014,Domaine Thénard,2014,4.1,150,27.04,Red,Givry 1er Cru 'Cellier aux Moines'
R de Romaneira 2016,Quinta da Romaneira,2016,3.8,150,11.35,Red,Douro
Castel Firmian Lagrein Riserva 2016,Mezzacorona,2016,3.9,150,10.91,Red,Trentino
Pomerol 2012,Château La Grave (Trigant de Boisset),2012,4.1,150,48.54,Red,Pomerol
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,Château Belair-Monange,2009,4.3,150,159.0,Red,Saint-Émilion Grand Cru
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,Château Belair-Monange,2012,4.4,150,115.0,Red,Saint-Émilion Grand Cru
Riposato Rosso Veneto 2013,Corte Giona,2013,3.7,150,7.48,Red,Veneto
Villa Donoratico Bolgheri 2016,Tenuta Argentiera,2016,4.1,1500,18.4,Red,Bolgheri
Alexander (The Great) 2015,Casa Rojo,2015,4.1,1504,27.25,Red,Ribera del Duero
Reserva Cabernet Sauvignon (Classic) 2018,Montes,2018,3.7,1506,6.34,Red,Colchagua Valley
Sergio Zingarelli Chianti Classico Gran Selezione 2013,Rocca delle Macìe,2013,4.0,151,58.39,Red,Chianti Classico
Pomerol 2012,Château Certan de May,2012,4.3,151,95.53,Red,Pomerol
Series M 2016,Vilafonté,2016,4.4,151,57.07,Red,Paarl
Grans Muralles 2011,Torres,2011,4.4,151,79.0,Red,Conca de Barberà
Sir 2013,Suvla,2013,3.9,151,25.0,Red,Thrace
Crianza 2015,Finca Enguera,2015,3.7,151,5.5,Red,Valencia
Tinto 2013,Lesegut,2013,3.6,151,9.4,Red,Dominio de Valdepusa
Brunello di Montalcino Riserva 2006,Biondi-Santi,2006,4.4,151,476.67,Red,Brunello di Montalcino
Château du Rocher Saint-Émilion Grand Cru 2011,Baron de Montfort,2011,3.2,151,17.95,Red,Saint-Émilion Grand Cru
Viña Arana Reserva 2012,La Rioja Alta,2012,4.0,151,18.99,Red,Rioja
Chianti Pontormo 2018,Castelli del Grevepesa,2018,3.7,151,8.49,Red,Chianti
Pinot Noir 2016,Yarden,2016,3.9,151,27.71,Red,Galilee
Crozes-Hermitage Rouge 2017,E. Guigal,2017,3.8,151,17.81,Red,Crozes-Hermitage
Coteaux Bourguignons 2016,Joseph Drouhin,2016,3.6,151,11.31,Red,Coteaux Bourguignons
Merlot 2016,Fleur du Cap,2016,3.6,151,9.9,Red,Western Cape
Reserva 2014,Altos Ibéricos,2014,3.9,151,11.48,Red,Rioja
Puro Grape Selection Malbec 2016,Dieter Meier,2016,4.2,151,32.9,Red,Mendoza
Reserva Rioja 2014,Lan,2014,3.8,151,12.45,Red,Rioja
Margaux (Grand Cru Classé) 2008,Château Giscours,2008,4.1,1514,75.0,Red,Margaux
Gorú 2017,EGO,2017,3.9,1515,6.7,Red,Jumilla
La Segreta Il Rosso 2016,Planeta,2016,3.5,1516,7.59,Red,Sicilia
Primitivo Salento Pilùna 2017,Castello Monaci,2017,3.9,1517,6.9,Red,Salento
Châteauneuf-du-Pape 2016,Château de Beaucastel,2016,4.4,1517,79.0,Red,Châteauneuf-du-Pape
Pinot Nero Fuchsleiten 2017,Pfitscher,2017,3.6,152,15.28,Red,Südtirol - Alto Adige
Anticaia Salice Salentino Riserva 2016,San Donaci,2016,4.0,152,6.9,Red,Salice Salentino
Roda Reserva Rioja 2016,Bodegas Roda,2016,3.9,152,25.9,Red,Rioja
Talò Negroamaro 2018,San Marzano,2018,3.8,152,9.89,Red,Salento
The Gimblett 2013,Trinity Hill,2013,3.8,152,31.5,Red,Gimblett Gravels
Rocca Guicciarda Chianti Classico Riserva 2017,Ricasoli,2017,3.8,152,16.9,Red,Chianti Classico
Pinot Noir 2018,Mount Riley,2018,3.7,152,11.6,Red,Marlborough
Mavum Corvina - Cabernet Sauvignon 2015,Maurizio B Martino MBM,2015,3.6,152,7.19,Red,Veneto
Fantini Collection Red Blend 2016,Farnese,2016,3.8,152,9.39,Red,Ortona
Villa Romanu Tinto 2015,Herdade do Perdigão,2015,3.4,152,6.43,Red,Alentejano
Pannobile 2016,Heinrich,2016,3.7,152,22.71,Red,Burgenland
Solaz Shiraz - Tempranillo 2018,Osborne,2018,3.6,152,5.81,Red,Castilla
The Coppermine Road Cabernet Sauvignon 2013,d'Arenberg,2013,3.8,152,47.98,Red,McLaren Vale
Ars In Vitro 2012,Bodega Tandem,2012,3.5,152,8.49,Red,Navarra
Fronsac 2007,Château Moulin Haut-Laroque,2007,3.8,152,19.45,Red,Fronsac
Legítimo 2016,Conceito,2016,3.7,152,12.9,Red,Douro
Altos R Pigeage 2010,Altos de Rioja,2010,4.2,152,33.0,Red,Rioja
Pinotage 2016,Laibach,2016,4.0,152,15.26,Red,Stellenbosch
Spätburgunder 2015,Fritz Waßmer,2015,3.7,152,6.0,Red,Baden
Lamùri Nero d'Avola Regaleali 2017,Tasca d'Almerita,2017,3.7,1520,10.45,Red,Terre Siciliane
Cabernet Sauvignon 2018,Dark Horse,2018,3.7,1521,7.36,Red,California
